SOURCE_ID	RA_J2000 [deg]	Dec_J2000 [deg]	Flux_140_MHz [Jy]	Flux_140.2_MHz [Jy]	Flux_140.4_MHz [Jy]	Flux_140.6_MHz [Jy]	Flux_140.8_MHz [Jy]	Flux_141_MHz [Jy]	Flux_141.2_MHz [Jy]	Flux_141.4_MHz [Jy]	Flux_141.6_MHz [Jy]	Flux_141.8_MHz [Jy]	Flux_142_MHz [Jy]	Flux_142.2_MHz [Jy]	Flux_142.4_MHz [Jy]	Flux_142.6_MHz [Jy]	Flux_142.8_MHz [Jy]	Flux_143_MHz [Jy]	Flux_143.2_MHz [Jy]	Flux_143.4_MHz [Jy]	Flux_143.6_MHz [Jy]	Flux_143.8_MHz [Jy]	Flux_144_MHz [Jy]	Flux_144.2_MHz [Jy]	Flux_144.4_MHz [Jy]	Flux_144.6_MHz [Jy]	Flux_144.8_MHz [Jy]	Flux_145_MHz [Jy]	Flux_145.2_MHz [Jy]	Flux_145.4_MHz [Jy]	Flux_145.6_MHz [Jy]	Flux_145.8_MHz [Jy]	Flux_146_MHz [Jy]	Flux_146.2_MHz [Jy]	Flux_146.4_MHz [Jy]	Flux_146.6_MHz [Jy]	Flux_146.8_MHz [Jy]	Flux_147_MHz [Jy]	Flux_147.2_MHz [Jy]	Flux_147.4_MHz [Jy]	Flux_147.6_MHz [Jy]	Flux_147.8_MHz [Jy]	Flux_148_MHz [Jy]	Flux_148.2_MHz [Jy]	Flux_148.4_MHz [Jy]	Flux_148.6_MHz [Jy]	Flux_148.8_MHz [Jy]	Flux_149_MHz [Jy]	Flux_149.2_MHz [Jy]	Flux_149.4_MHz [Jy]	Flux_149.6_MHz [Jy]	Flux_149.8_MHz [Jy]	Flux_150_MHz [Jy]	Flux_150.2_MHz [Jy]	Flux_150.4_MHz [Jy]	Flux_150.6_MHz [Jy]	Flux_150.8_MHz [Jy]	Flux_151_MHz [Jy]	Flux_151.2_MHz [Jy]	Flux_151.4_MHz [Jy]	Flux_151.6_MHz [Jy]	Flux_151.8_MHz [Jy]	Flux_152_MHz [Jy]	Flux_152.2_MHz [Jy]	Flux_152.4_MHz [Jy]	Flux_152.6_MHz [Jy]	Flux_152.8_MHz [Jy]	Flux_153_MHz [Jy]	Flux_153.2_MHz [Jy]	Flux_153.4_MHz [Jy]	Flux_153.6_MHz [Jy]	Flux_153.8_MHz [Jy]	Flux_154_MHz [Jy]	Flux_154.2_MHz [Jy]	Flux_154.4_MHz [Jy]	Flux_154.6_MHz [Jy]	Flux_154.8_MHz [Jy]	Flux_155_MHz [Jy]	Flux_155.2_MHz [Jy]	Flux_155.4_MHz [Jy]	Flux_155.6_MHz [Jy]	Flux_155.8_MHz [Jy]	Flux_156_MHz [Jy]	Flux_156.2_MHz [Jy]	Flux_156.4_MHz [Jy]	Flux_156.6_MHz [Jy]	Flux_156.8_MHz [Jy]	Flux_157_MHz [Jy]	Flux_157.2_MHz [Jy]	Flux_157.4_MHz [Jy]	Flux_157.6_MHz [Jy]	Flux_157.8_MHz [Jy]	Flux_158_MHz [Jy]	Flux_158.2_MHz [Jy]	Flux_158.4_MHz [Jy]	Flux_158.6_MHz [Jy]	Flux_158.8_MHz [Jy]	Flux_159_MHz [Jy]	Flux_159.2_MHz [Jy]	Flux_159.4_MHz [Jy]	Flux_159.6_MHz [Jy]	Flux_159.8_MHz [Jy]
mock176	115.04420389	-10.87646187	0.03825601	0.03814232	0.03802912	0.03791642	0.03780421	0.03769250	0.03758127	0.03747052	0.03736026	0.03725048	0.03714117	0.03703234	0.03692398	0.03681609	0.03670866	0.03660170	0.03649519	0.03638915	0.03628356	0.03617842	0.03607374	0.03596950	0.03586570	0.03576235	0.03565944	0.03555697	0.03545493	0.03535332	0.03525215	0.03515140	0.03505107	0.03495118	0.03485170	0.03475264	0.03465399	0.03455576	0.03445794	0.03436053	0.03426353	0.03416693	0.03407073	0.03397494	0.03387954	0.03378454	0.03368993	0.03359571	0.03350188	0.03340844	0.03331539	0.03322272	0.03313042	0.03303851	0.03294698	0.03285582	0.03276503	0.03267461	0.03258456	0.03249488	0.03240556	0.03231661	0.03222801	0.03213978	0.03205190	0.03196438	0.03187721	0.03179039	0.03170392	0.03161780	0.03153202	0.03144659	0.03136150	0.03127675	0.03119234	0.03110826	0.03102452	0.03094112	0.03085804	0.03077529	0.03069288	0.03061079	0.03052902	0.03044757	0.03036645	0.03028565	0.03020516	0.03012499	0.03004513	0.02996559	0.02988636	0.02980744	0.02972882	0.02965051	0.02957251	0.02949481	0.02941741	0.02934032	0.02926352	0.02918701	0.02911081	0.02903489
mock177	95.62010734	-11.95752438	0.34231451	0.34118945	0.34006968	0.33895517	0.33784589	0.33674180	0.33564289	0.33454910	0.33346042	0.33237681	0.33129825	0.33022469	0.32915611	0.32809249	0.32703378	0.32597997	0.32493101	0.32388689	0.32284757	0.32181303	0.32078323	0.31975815	0.31873776	0.31772204	0.31671094	0.31570445	0.31470255	0.31370519	0.31271236	0.31172403	0.31074017	0.30976075	0.30878576	0.30781516	0.30684892	0.30588703	0.30492946	0.30397618	0.30302716	0.30208239	0.30114183	0.30020547	0.29927327	0.29834522	0.29742129	0.29650145	0.29558569	0.29467398	0.29376630	0.29286261	0.29196291	0.29106717	0.29017535	0.28928746	0.28840345	0.28752331	0.28664701	0.28577454	0.28490587	0.28404098	0.28317985	0.28232246	0.28146878	0.28061880	0.27977250	0.27892985	0.27809083	0.27725543	0.27642362	0.27559538	0.27477070	0.27394955	0.27313191	0.27231777	0.27150710	0.27069989	0.26989611	0.26909575	0.26829879	0.26750521	0.26671499	0.26592811	0.26514456	0.26436431	0.26358734	0.26281365	0.26204321	0.26127601	0.26051202	0.25975122	0.25899361	0.25823917	0.25748787	0.25673970	0.25599464	0.25525268	0.25451379	0.25377797	0.25304520	0.25231546
mock178	46.53181375	-20.02925128	0.27603478	0.27488104	0.27373377	0.27259290	0.27145841	0.27033023	0.26920833	0.26809267	0.26698320	0.26587987	0.26478265	0.26369149	0.26260636	0.26152720	0.26045398	0.25938666	0.25832519	0.25726954	0.25621966	0.25517553	0.25413709	0.25310430	0.25207714	0.25105556	0.25003953	0.24902899	0.24802393	0.24702430	0.24603006	0.24504119	0.24405763	0.24307936	0.24210634	0.24113854	0.24017591	0.23921843	0.23826607	0.23731878	0.23637653	0.23543929	0.23450703	0.23357971	0.23265730	0.23173977	0.23082708	0.22991921	0.22901612	0.22811778	0.22722415	0.22633522	0.22545094	0.22457129	0.22369623	0.22282574	0.22195979	0.22109834	0.22024136	0.21938884	0.21854074	0.21769702	0.21685767	0.21602265	0.21519194	0.21436550	0.21354331	0.21272535	0.21191158	0.21110198	0.21029653	0.20949518	0.20869793	0.20790474	0.20711559	0.20633045	0.20554929	0.20477209	0.20399883	0.20322948	0.20246402	0.20170241	0.20094464	0.20019069	0.19944052	0.19869412	0.19795145	0.19721251	0.19647726	0.19574568	0.19501774	0.19429344	0.19357273	0.19285560	0.19214204	0.19143201	0.19072549	0.19002246	0.18932290	0.18862680	0.18793412	0.18724484
mock179	107.84706348	-5.73621214	0.02494063	0.02490190	0.02486329	0.02482479	0.02478641	0.02474814	0.02470998	0.02467194	0.02463401	0.02459619	0.02455848	0.02452088	0.02448340	0.02444602	0.02440875	0.02437159	0.02433454	0.02429760	0.02426076	0.02422404	0.02418741	0.02415090	0.02411449	0.02407818	0.02404198	0.02400589	0.02396989	0.02393401	0.02389822	0.02386254	0.02382696	0.02379148	0.02375610	0.02372082	0.02368564	0.02365057	0.02361559	0.02358071	0.02354593	0.02351125	0.02347667	0.02344218	0.02340779	0.02337350	0.02333930	0.02330520	0.02327120	0.02323729	0.02320347	0.02316975	0.02313612	0.02310259	0.02306915	0.02303580	0.02300255	0.02296938	0.02293631	0.02290333	0.02287044	0.02283764	0.02280494	0.02277232	0.02273979	0.02270735	0.02267499	0.02264273	0.02261056	0.02257847	0.02254647	0.02251455	0.02248273	0.02245098	0.02241933	0.02238776	0.02235627	0.02232488	0.02229356	0.02226233	0.02223118	0.02220012	0.02216914	0.02213824	0.02210742	0.02207669	0.02204604	0.02201547	0.02198498	0.02195458	0.02192425	0.02189400	0.02186384	0.02183375	0.02180374	0.02177381	0.02174396	0.02171419	0.02168450	0.02165488	0.02162534	0.02159588
mock180	59.23049525	14.98241614	0.00470467	0.00468911	0.00467362	0.00465820	0.00464286	0.00462759	0.00461239	0.00459727	0.00458221	0.00456722	0.00455231	0.00453746	0.00452269	0.00450798	0.00449334	0.00447877	0.00446426	0.00444983	0.00443546	0.00442115	0.00440691	0.00439274	0.00437863	0.00436459	0.00435061	0.00433670	0.00432285	0.00430906	0.00429533	0.00428167	0.00426807	0.00425453	0.00424106	0.00422764	0.00421428	0.00420099	0.00418775	0.00417458	0.00416146	0.00414840	0.00413541	0.00412247	0.00410958	0.00409676	0.00408399	0.00407128	0.00405862	0.00404602	0.00403348	0.00402099	0.00400856	0.00399618	0.00398386	0.00397159	0.00395938	0.00394722	0.00393511	0.00392306	0.00391106	0.00389911	0.00388721	0.00387537	0.00386357	0.00385183	0.00384014	0.00382850	0.00381691	0.00380537	0.00379388	0.00378244	0.00377105	0.00375971	0.00374842	0.00373717	0.00372598	0.00371483	0.00370373	0.00369267	0.00368167	0.00367071	0.00365979	0.00364893	0.00363811	0.00362733	0.00361660	0.00360592	0.00359528	0.00358469	0.00357414	0.00356363	0.00355317	0.00354276	0.00353238	0.00352206	0.00351177	0.00350153	0.00349132	0.00348117	0.00347105	0.00346098
mock181	92.57185858	-21.28544121	2.47539377	2.47043720	2.46549759	2.46057488	2.45566897	2.45077979	2.44590724	2.44105127	2.43621177	2.43138868	2.42658192	2.42179141	2.41701706	2.41225881	2.40751658	2.40279028	2.39807985	2.39338521	2.38870629	2.38404300	2.37939528	2.37476305	2.37014625	2.36554479	2.36095860	2.35638762	2.35183177	2.34729098	2.34276518	2.33825430	2.33375827	2.32927703	2.32481050	2.32035861	2.31592130	2.31149850	2.30709014	2.30269616	2.29831649	2.29395106	2.28959981	2.28526267	2.28093958	2.27663048	2.27233529	2.26805396	2.26378643	2.25953262	2.25529248	2.25106595	2.24685297	2.24265346	2.23846738	2.23429465	2.23013523	2.22598905	2.22185605	2.21773617	2.21362936	2.20953555	2.20545468	2.20138671	2.19733156	2.19328919	2.18925953	2.18524254	2.18123815	2.17724630	2.17326695	2.16930004	2.16534550	2.16140330	2.15747337	2.15355565	2.14965010	2.14575667	2.14187529	2.13800592	2.13414850	2.13030298	2.12646931	2.12264744	2.11883732	2.11503889	2.11125211	2.10747692	2.10371327	2.09996112	2.09622041	2.09249109	2.08877312	2.08506645	2.08137103	2.07768681	2.07401374	2.07035177	2.06670086	2.06306096	2.05943202	2.05581400
mock182	70.66902676	56.07004258	0.00397012	0.00395430	0.00393857	0.00392293	0.00390736	0.00389189	0.00387649	0.00386118	0.00384595	0.00383080	0.00381573	0.00380075	0.00378584	0.00377101	0.00375626	0.00374159	0.00372699	0.00371248	0.00369804	0.00368367	0.00366939	0.00365517	0.00364103	0.00362697	0.00361298	0.00359906	0.00358522	0.00357145	0.00355774	0.00354412	0.00353056	0.00351707	0.00350365	0.00349030	0.00347702	0.00346381	0.00345067	0.00343759	0.00342458	0.00341164	0.00339876	0.00338595	0.00337321	0.00336053	0.00334791	0.00333536	0.00332288	0.00331045	0.00329809	0.00328580	0.00327356	0.00326139	0.00324927	0.00323722	0.00322523	0.00321330	0.00320143	0.00318962	0.00317787	0.00316617	0.00315454	0.00314296	0.00313144	0.00311998	0.00310857	0.00309722	0.00308593	0.00307469	0.00306351	0.00305239	0.00304131	0.00303030	0.00301933	0.00300842	0.00299757	0.00298677	0.00297602	0.00296532	0.00295467	0.00294408	0.00293354	0.00292305	0.00291261	0.00290222	0.00289188	0.00288159	0.00287135	0.00286116	0.00285102	0.00284093	0.00283088	0.00282089	0.00281094	0.00280104	0.00279118	0.00278138	0.00277162	0.00276191	0.00275224	0.00274262
mock183	104.66564794	44.12665697	1.97157747	1.96822413	1.96488126	1.96154882	1.95822676	1.95491502	1.95161357	1.94832235	1.94504133	1.94177045	1.93850967	1.93525894	1.93201822	1.92878746	1.92556663	1.92235567	1.91915454	1.91596319	1.91278159	1.90960969	1.90644745	1.90329483	1.90015177	1.89701825	1.89389421	1.89077962	1.88767443	1.88457861	1.88149210	1.87841488	1.87534691	1.87228813	1.86923851	1.86619801	1.86316659	1.86014422	1.85713084	1.85412643	1.85113095	1.84814434	1.84516659	1.84219765	1.83923748	1.83628604	1.83334329	1.83040921	1.82748375	1.82456687	1.82165855	1.81875873	1.81586739	1.81298449	1.81010999	1.80724387	1.80438607	1.80153658	1.79869534	1.79586234	1.79303752	1.79022087	1.78741234	1.78461190	1.78181952	1.77903516	1.77625879	1.77349037	1.77072988	1.76797728	1.76523253	1.76249561	1.75976648	1.75704511	1.75433147	1.75162552	1.74892724	1.74623659	1.74355354	1.74087807	1.73821013	1.73554969	1.73289674	1.73025123	1.72761314	1.72498243	1.72235908	1.71974306	1.71713433	1.71453287	1.71193864	1.70935162	1.70677179	1.70419910	1.70163353	1.69907506	1.69652365	1.69397927	1.69144190	1.68891151	1.68638807	1.68387156
mock184	9.29313320	54.40127374	0.00224826	0.00224375	0.00223925	0.00223476	0.00223029	0.00222584	0.00222140	0.00221698	0.00221257	0.00220817	0.00220379	0.00219943	0.00219508	0.00219074	0.00218642	0.00218212	0.00217783	0.00217355	0.00216929	0.00216504	0.00216081	0.00215659	0.00215238	0.00214819	0.00214401	0.00213985	0.00213570	0.00213156	0.00212744	0.00212333	0.00211923	0.00211515	0.00211108	0.00210703	0.00210298	0.00209896	0.00209494	0.00209094	0.00208695	0.00208297	0.00207901	0.00207506	0.00207112	0.00206720	0.00206328	0.00205938	0.00205550	0.00205162	0.00204776	0.00204391	0.00204007	0.00203625	0.00203243	0.00202863	0.00202485	0.00202107	0.00201731	0.00201355	0.00200981	0.00200608	0.00200237	0.00199866	0.00199497	0.00199129	0.00198762	0.00198396	0.00198031	0.00197668	0.00197305	0.00196944	0.00196584	0.00196225	0.00195867	0.00195510	0.00195154	0.00194800	0.00194446	0.00194094	0.00193743	0.00193393	0.00193043	0.00192695	0.00192348	0.00192002	0.00191658	0.00191314	0.00190971	0.00190629	0.00190289	0.00189949	0.00189611	0.00189273	0.00188937	0.00188601	0.00188267	0.00187933	0.00187601	0.00187269	0.00186939	0.00186609
mock185	63.02912778	-23.37597501	0.52179044	0.51968403	0.51758910	0.51550558	0.51343339	0.51137246	0.50932270	0.50728404	0.50525641	0.50323973	0.50123392	0.49923891	0.49725463	0.49528100	0.49331796	0.49136543	0.48942334	0.48749162	0.48557020	0.48365901	0.48175798	0.47986705	0.47798615	0.47611521	0.47425416	0.47240294	0.47056149	0.46872973	0.46690760	0.46509505	0.46329200	0.46149839	0.45971417	0.45793927	0.45617362	0.45441718	0.45266987	0.45093163	0.44920242	0.44748217	0.44577081	0.44406830	0.44237457	0.44068958	0.43901325	0.43734554	0.43568639	0.43403574	0.43239354	0.43075974	0.42913427	0.42751710	0.42590816	0.42430740	0.42271477	0.42113021	0.41955368	0.41798513	0.41642450	0.41487174	0.41332680	0.41178964	0.41026020	0.40873844	0.40722430	0.40571775	0.40421872	0.40272718	0.40124307	0.39976635	0.39829698	0.39683490	0.39538008	0.39393246	0.39249200	0.39105866	0.38963239	0.38821315	0.38680090	0.38539559	0.38399717	0.38260562	0.38122087	0.37984290	0.37847166	0.37710710	0.37574920	0.37439790	0.37305317	0.37171496	0.37038324	0.36905797	0.36773910	0.36642660	0.36512044	0.36382056	0.36252694	0.36123953	0.35995830	0.35868321
mock186	11.91352639	32.65383948	0.01700570	0.01696666	0.01692777	0.01688903	0.01685042	0.01681196	0.01677364	0.01673547	0.01669743	0.01665954	0.01662178	0.01658416	0.01654668	0.01650934	0.01647213	0.01643506	0.01639812	0.01636132	0.01632465	0.01628812	0.01625172	0.01621545	0.01617931	0.01614330	0.01610742	0.01607167	0.01603604	0.01600055	0.01596518	0.01592994	0.01589483	0.01585984	0.01582497	0.01579023	0.01575562	0.01572112	0.01568675	0.01565250	0.01561837	0.01558436	0.01555047	0.01551670	0.01548305	0.01544952	0.01541611	0.01538281	0.01534963	0.01531656	0.01528361	0.01525077	0.01521805	0.01518545	0.01515295	0.01512057	0.01508830	0.01505614	0.01502409	0.01499216	0.01496033	0.01492861	0.01489700	0.01486550	0.01483411	0.01480282	0.01477165	0.01474057	0.01470961	0.01467875	0.01464799	0.01461734	0.01458679	0.01455635	0.01452600	0.01449576	0.01446563	0.01443559	0.01440566	0.01437582	0.01434609	0.01431645	0.01428692	0.01425748	0.01422814	0.01419890	0.01416975	0.01414071	0.01411176	0.01408290	0.01405414	0.01402548	0.01399691	0.01396844	0.01394005	0.01391177	0.01388357	0.01385547	0.01382746	0.01379954	0.01377171	0.01374398
mock187	18.98667553	54.87239071	0.00110092	0.00109741	0.00109392	0.00109044	0.00108698	0.00108353	0.00108010	0.00107668	0.00107328	0.00106990	0.00106653	0.00106317	0.00105983	0.00105651	0.00105320	0.00104991	0.00104663	0.00104337	0.00104012	0.00103688	0.00103366	0.00103046	0.00102727	0.00102409	0.00102093	0.00101778	0.00101464	0.00101152	0.00100842	0.00100532	0.00100225	0.00099918	0.00099613	0.00099309	0.00099006	0.00098705	0.00098405	0.00098107	0.00097810	0.00097514	0.00097219	0.00096926	0.00096634	0.00096343	0.00096053	0.00095765	0.00095478	0.00095192	0.00094908	0.00094624	0.00094342	0.00094061	0.00093782	0.00093503	0.00093226	0.00092950	0.00092675	0.00092401	0.00092129	0.00091857	0.00091587	0.00091318	0.00091050	0.00090783	0.00090517	0.00090253	0.00089989	0.00089727	0.00089466	0.00089206	0.00088947	0.00088689	0.00088432	0.00088176	0.00087921	0.00087668	0.00087415	0.00087163	0.00086913	0.00086663	0.00086415	0.00086168	0.00085921	0.00085676	0.00085431	0.00085188	0.00084946	0.00084704	0.00084464	0.00084225	0.00083986	0.00083749	0.00083512	0.00083277	0.00083042	0.00082809	0.00082576	0.00082345	0.00082114	0.00081884
mock188	121.37611931	-5.39303458	0.00374535	0.00373401	0.00372272	0.00371148	0.00370029	0.00368915	0.00367806	0.00366702	0.00365603	0.00364508	0.00363419	0.00362334	0.00361254	0.00360178	0.00359108	0.00358042	0.00356980	0.00355923	0.00354871	0.00353824	0.00352781	0.00351742	0.00350708	0.00349679	0.00348654	0.00347633	0.00346617	0.00345605	0.00344597	0.00343594	0.00342595	0.00341600	0.00340609	0.00339623	0.00338641	0.00337663	0.00336689	0.00335720	0.00334754	0.00333793	0.00332835	0.00331882	0.00330933	0.00329987	0.00329046	0.00328108	0.00327175	0.00326245	0.00325320	0.00324398	0.00323480	0.00322565	0.00321655	0.00320748	0.00319845	0.00318946	0.00318051	0.00317159	0.00316271	0.00315386	0.00314505	0.00313628	0.00312755	0.00311885	0.00311018	0.00310155	0.00309296	0.00308440	0.00307587	0.00306738	0.00305893	0.00305051	0.00304212	0.00303377	0.00302545	0.00301716	0.00300891	0.00300069	0.00299250	0.00298435	0.00297623	0.00296814	0.00296008	0.00295206	0.00294406	0.00293610	0.00292817	0.00292028	0.00291241	0.00290458	0.00289677	0.00288900	0.00288126	0.00287354	0.00286586	0.00285821	0.00285059	0.00284300	0.00283543	0.00282790
mock189	40.82977243	4.34529523	0.05154394	0.05142093	0.05129839	0.05117632	0.05105471	0.05093356	0.05081287	0.05069263	0.05057285	0.05045352	0.05033464	0.05021621	0.05009822	0.04998068	0.04986357	0.04974690	0.04963067	0.04951487	0.04939950	0.04928456	0.04917004	0.04905595	0.04894229	0.04882904	0.04871621	0.04860380	0.04849180	0.04838021	0.04826903	0.04815826	0.04804790	0.04793794	0.04782838	0.04771922	0.04761046	0.04750209	0.04739411	0.04728653	0.04717934	0.04707253	0.04696612	0.04686008	0.04675443	0.04664915	0.04654426	0.04643974	0.04633559	0.04623182	0.04612842	0.04602539	0.04592272	0.04582042	0.04571849	0.04561691	0.04551570	0.04541484	0.04531434	0.04521420	0.04511440	0.04501496	0.04491587	0.04481713	0.04471873	0.04462068	0.04452297	0.04442561	0.04432858	0.04423189	0.04413553	0.04403952	0.04394383	0.04384848	0.04375345	0.04365876	0.04356439	0.04347035	0.04337663	0.04328324	0.04319016	0.04309740	0.04300497	0.04291284	0.04282104	0.04272954	0.04263836	0.04254749	0.04245693	0.04236667	0.04227672	0.04218708	0.04209774	0.04200870	0.04191996	0.04183152	0.04174338	0.04165554	0.04156799	0.04148073	0.04139376	0.04130709
mock190	84.43549615	12.56497121	0.02074842	0.02067112	0.02059421	0.02051771	0.02044159	0.02036586	0.02029052	0.02021557	0.02014099	0.02006680	0.01999298	0.01991954	0.01984647	0.01977378	0.01970145	0.01962948	0.01955788	0.01948663	0.01941575	0.01934522	0.01927505	0.01920523	0.01913575	0.01906663	0.01899784	0.01892940	0.01886130	0.01879354	0.01872612	0.01865903	0.01859227	0.01852584	0.01845974	0.01839396	0.01832851	0.01826338	0.01819857	0.01813407	0.01806990	0.01800603	0.01794248	0.01787924	0.01781630	0.01775367	0.01769134	0.01762932	0.01756760	0.01750617	0.01744504	0.01738421	0.01732367	0.01726342	0.01720346	0.01714379	0.01708440	0.01702529	0.01696647	0.01690793	0.01684967	0.01679169	0.01673398	0.01667654	0.01661938	0.01656249	0.01650586	0.01644951	0.01639342	0.01633759	0.01628203	0.01622672	0.01617168	0.01611689	0.01606236	0.01600809	0.01595407	0.01590030	0.01584678	0.01579351	0.01574048	0.01568770	0.01563517	0.01558288	0.01553083	0.01547902	0.01542745	0.01537612	0.01532502	0.01527416	0.01522352	0.01517313	0.01512296	0.01507302	0.01502331	0.01497382	0.01492456	0.01487553	0.01482671	0.01477812	0.01472975	0.01468159
mock191	55.51062935	-27.45946992	0.00868176	0.00866450	0.00864731	0.00863017	0.00861309	0.00859607	0.00857911	0.00856220	0.00854536	0.00852856	0.00851183	0.00849515	0.00847853	0.00846196	0.00844545	0.00842900	0.00841260	0.00839625	0.00837996	0.00836372	0.00834754	0.00833141	0.00831533	0.00829931	0.00828334	0.00826742	0.00825156	0.00823574	0.00821998	0.00820427	0.00818862	0.00817301	0.00815746	0.00814195	0.00812650	0.00811109	0.00809574	0.00808044	0.00806518	0.00804998	0.00803482	0.00801972	0.00800466	0.00798965	0.00797469	0.00795978	0.00794491	0.00793009	0.00791532	0.00790060	0.00788592	0.00787130	0.00785671	0.00784218	0.00782769	0.00781324	0.00779884	0.00778449	0.00777018	0.00775592	0.00774170	0.00772753	0.00771340	0.00769932	0.00768528	0.00767128	0.00765733	0.00764342	0.00762956	0.00761573	0.00760195	0.00758822	0.00757452	0.00756087	0.00754726	0.00753369	0.00752017	0.00750669	0.00749324	0.00747984	0.00746648	0.00745316	0.00743988	0.00742665	0.00741345	0.00740029	0.00738717	0.00737410	0.00736106	0.00734806	0.00733510	0.00732218	0.00730930	0.00729646	0.00728366	0.00727090	0.00725817	0.00724548	0.00723283	0.00722022
mock192	52.65567058	-18.72595467	0.20099201	0.20067081	0.20035058	0.20003131	0.19971301	0.19939567	0.19907927	0.19876383	0.19844933	0.19813577	0.19782315	0.19751146	0.19720070	0.19689086	0.19658195	0.19627395	0.19596686	0.19566068	0.19535540	0.19505102	0.19474754	0.19444495	0.19414325	0.19384244	0.19354250	0.19324345	0.19294526	0.19264795	0.19235150	0.19205592	0.19176119	0.19146732	0.19117430	0.19088212	0.19059079	0.19030030	0.19001065	0.18972183	0.18943384	0.18914668	0.18886034	0.18857482	0.18829011	0.18800622	0.18772313	0.18744085	0.18715938	0.18687870	0.18659882	0.18631973	0.18604143	0.18576391	0.18548718	0.18521123	0.18493605	0.18466165	0.18438801	0.18411514	0.18384304	0.18357169	0.18330110	0.18303127	0.18276218	0.18249385	0.18222626	0.18195941	0.18169330	0.18142792	0.18116328	0.18089937	0.18063618	0.18037372	0.18011197	0.17985095	0.17959064	0.17933104	0.17907216	0.17881397	0.17855650	0.17829972	0.17804364	0.17778826	0.17753357	0.17727956	0.17702625	0.17677362	0.17652167	0.17627040	0.17601980	0.17576988	0.17552063	0.17527205	0.17502413	0.17477688	0.17453029	0.17428435	0.17403907	0.17379444	0.17355046	0.17330713
mock193	22.35455196	46.68103134	0.06520425	0.06505152	0.06489937	0.06474779	0.06459679	0.06444634	0.06429646	0.06414714	0.06399838	0.06385017	0.06370251	0.06355541	0.06340884	0.06326282	0.06311734	0.06297240	0.06282799	0.06268412	0.06254077	0.06239795	0.06225566	0.06211388	0.06197263	0.06183189	0.06169166	0.06155195	0.06141274	0.06127404	0.06113584	0.06099814	0.06086094	0.06072424	0.06058803	0.06045231	0.06031708	0.06018234	0.06004808	0.05991430	0.05978100	0.05964817	0.05951582	0.05938394	0.05925254	0.05912159	0.05899112	0.05886110	0.05873155	0.05860245	0.05847381	0.05834563	0.05821789	0.05809061	0.05796377	0.05783738	0.05771143	0.05758592	0.05746084	0.05733621	0.05721201	0.05708824	0.05696490	0.05684199	0.05671951	0.05659745	0.05647581	0.05635459	0.05623379	0.05611341	0.05599344	0.05587388	0.05575474	0.05563600	0.05551766	0.05539974	0.05528221	0.05516508	0.05504836	0.05493203	0.05481609	0.05470055	0.05458540	0.05447064	0.05435627	0.05424228	0.05412867	0.05401545	0.05390261	0.05379015	0.05367807	0.05356636	0.05345502	0.05334406	0.05323346	0.05312324	0.05301338	0.05290388	0.05279475	0.05268598	0.05257757	0.05246952
mock194	67.45521989	57.52200873	0.00020766	0.00020683	0.00020600	0.00020518	0.00020436	0.00020354	0.00020273	0.00020193	0.00020113	0.00020033	0.00019954	0.00019875	0.00019797	0.00019719	0.00019641	0.00019564	0.00019487	0.00019411	0.00019335	0.00019259	0.00019184	0.00019109	0.00019035	0.00018961	0.00018888	0.00018814	0.00018742	0.00018669	0.00018597	0.00018525	0.00018454	0.00018383	0.00018313	0.00018243	0.00018173	0.00018103	0.00018034	0.00017965	0.00017897	0.00017829	0.00017761	0.00017694	0.00017627	0.00017560	0.00017494	0.00017428	0.00017363	0.00017297	0.00017232	0.00017168	0.00017103	0.00017039	0.00016976	0.00016912	0.00016849	0.00016787	0.00016724	0.00016662	0.00016601	0.00016539	0.00016478	0.00016417	0.00016357	0.00016296	0.00016236	0.00016177	0.00016118	0.00016059	0.00016000	0.00015941	0.00015883	0.00015825	0.00015768	0.00015710	0.00015653	0.00015597	0.00015540	0.00015484	0.00015428	0.00015372	0.00015317	0.00015262	0.00015207	0.00015153	0.00015098	0.00015044	0.00014991	0.00014937	0.00014884	0.00014831	0.00014778	0.00014726	0.00014673	0.00014621	0.00014570	0.00014518	0.00014467	0.00014416	0.00014365	0.00014315
